oem,model,modelYear,Registration Year,Mileage,Fuel Type,Transmission,ownerNo,price,Gear Box,city,km,Safety,Interior,Exterior,Insurance Validity,bt
16,130,2019,2019.0,16.5,1,1,1,900000.0,5.0,4,27019.0,20.0,8.0,9.0,1,8
9,89,2011,2011.0,20.36,4,1,1,190000.0,5.0,4,46848.0,10.0,7.0,3.0,0,2
25,239,2021,2022.0,20.5,4,1,1,547000.0,5.0,4,16424.0,26.0,11.0,13.0,1,8
17,163,2015,2016.0,20.73,4,1,2,509999.99999999994,5.0,4,89525.0,22.0,11.0,9.0,1,7
9,73,2020,2020.0,18.5,1,0,1,1650000.0,6.0,4,39657.0,33.0,13.0,20.0,1,8
26,246,2021,2021.0,19.2,4,1,1,1000000.0,6.0,4,44516.0,26.0,10.0,11.0,0,8
17,180,2016,2016.0,26.59,1,1,1,580000.0,5.0,4,129267.0,19.0,9.0,10.0,1,7
9,74,2017,2017.0,21.1,4,1,1,250000.0,5.0,4,77497.0,15.0,7.0,7.0,1,2
17,179,2015,2015.0,25.2,1,1,4,310000.0,5.0,4,74953.0,21.0,10.0,9.0,1,2
17,163,2016,2016.0,28.09,1,1,2,400000.0,5.0,4,153007.0,22.0,11.0,9.0,1,7
17,154,2008,2008.0,19.7,4,1,2,9472300000.0,5.0,4,75415.0,6.0,4.0,2.0,1,2
17,165,2022,2022.0,20.51,4,1,1,602000.0,5.0,4,32516.0,27.0,9.0,11.0,1,5
9,82,2005,2005.0,17.92,4,1,2,7000000000.0,5.0,4,110833.0,16.0,6.0,6.0,1,2
13,108,2022,2022.0,18.4,4,1,1,900000.0,5.0,4,49972.0,26.0,9.0,13.0,2,8
17,154,2006,2006.0,19.7,4,1,1,5400000000.0,5.0,4,174077.0,7.0,4.0,2.0,1,2
17,154,2011,2011.0,19.7,4,1,3,110000.00000000001,5.0,4,72434.0,6.0,4.0,2.0,1,2
6,49,2015,2015.0,18.16,4,1,3,300000.0,5.0,4,34185.0,20.0,10.0,7.0,1,7
22,225,2021,2021.0,18.75,4,1,2,417000.0,5.0,4,29336.0,22.0,9.0,12.0,1,8
9,77,2015,2015.0,18.9,4,1,1,325000.0,5.0,4,71501.0,16.0,8.0,6.0,1,2
13,107,2019,2019.0,16.5,4,1,1,1200000.0,6.0,4,68279.0,33.0,13.0,20.0,1,8
17,180,2012,2012.0,23.4,1,1,2,211000.0,5.0,4,99761.0,14.0,8.0,5.0,1,7
13,107,2021,2021.0,16.5,4,0,1,1450000.0,7.0,4,46865.0,34.0,14.0,20.0,1,8
9,77,2014,2014.0,24.0,1,1,1,270000.0,5.0,4,158924.0,17.0,9.0,9.0,1,2
9,90,2014,2014.0,21.9,1,1,1,300000.0,6.0,4,94905.0,19.0,11.0,10.0,1,2
8,63,2014,2014.0,26.0,1,1,2,442000.0,6.0,4,80607.0,23.0,10.0,8.0,1,7
17,179,2020,2021.0,21.21,4,0,2,508000.0,5.0,4,33055.0,28.0,11.0,6.0,1,2
16,147,2012,2012.0,15.1,1,1,2,400000.0,6.0,4,91873.0,22.0,11.0,12.0,1,8
2,31,2007,2008.0,12.9,4,1,1,6200000000.0,5.0,4,72117.0,12.0,6.0,6.0,1,7
16,147,2012,2012.0,15.1,1,1,1,415000.00000000006,6.0,4,160351.0,22.0,11.0,12.0,1,8
17,183,2018,2018.0,24.3,1,1,1,755000.0,5.0,4,68280.0,27.0,11.0,15.0,1,8
17,156,2018,2018.0,23.95,4,1,1,340000.0,5.0,4,47008.0,19.0,9.0,6.0,1,2
9,86,2018,2018.0,22.0,1,1,1,900000.0,6.0,4,104782.0,32.0,13.0,10.0,1,7
17,165,2017,2017.0,17.03,4,0,2,381000.0,4.0,4,107598.0,22.0,8.0,9.0,1,5
9,73,2019,2019.0,22.1,1,1,1,950000.0,6.0,4,90150.0,30.0,10.0,10.0,1,8
17,163,2016,2016.0,28.09,1,1,2,500000.0,5.0,4,77074.0,22.0,11.0,9.0,1,7
8,59,2021,2021.0,18.3,4,0,1,731000.0,5.0,4,32293.0,26.0,11.0,15.0,1,7
12,101,2018,2018.0,16.0,4,0,1,1200000.0,7.0,4,69510.0,25.0,12.0,18.0,1,8
12,101,2018,2018.0,17.1,1,1,1,1000000.0,6.0,4,131511.0,22.0,11.0,12.0,1,8
17,179,2012,2012.0,22.9,1,1,2,300000.0,5.0,4,145716.0,15.0,10.0,9.0,1,2
17,163,2017,2017.0,20.73,4,1,1,607000.0,5.0,4,38943.0,25.0,12.0,11.0,1,7
17,187,2005,2005.0,17.3,4,1,2,6900000000.0,5.0,4,96598.0,10.0,1.0,12.0,1,2
9,73,2021,2021.0,15.29,4,0,1,1600000.0,6.0,4,28807.0,31.0,13.0,18.0,1,8
1,17,2012,2012.0,16.73,1,0,1,1275000.0,8.0,4,107000.0,25.0,12.0,19.0,0,7
14,114,2016,2017.0,12.7,1,0,2,3675000.0,9.0,4,79331.0,29.0,13.0,13.0,0,8
13,108,2020,2020.0,18.4,1,1,1,994999.9999999999,6.0,4,49503.0,27.0,9.0,13.0,2,8
28,289,2014,2014.0,12.99,1,1,1,1350000.0,5.0,4,137029.0,10.0,6.0,2.0,2,5
12,101,2018,2018.0,16.0,4,0,1,1490000.0,7.0,4,34576.0,23.0,12.0,15.0,2,8
16,142,2016,2016.0,18.49,1,1,1,750000.0,5.0,4,40220.0,23.0,11.0,11.0,0,8
17,157,2018,2018.0,27.39,1,1,1,675000.0,5.0,4,83083.0,25.0,10.0,13.0,0,2
28,285,2010,2010.0,11.5,1,1,1,1050000.0,5.0,4,139208.0,24.0,13.0,16.0,2,8
17,156,2023,2023.0,24.39,4,1,1,276000.0,5.0,4,40000.0,14.0,4.0,3.0,2,2
17,184,2016,2016.0,20.51,4,1,1,182000.0,5.0,4,50000.0,17.0,10.0,11.0,2,2
17,167,2005,2005.0,15.9,4,1,1,5000000000.0,5.0,4,60000.0,24.0,5.0,12.0,2,7
25,243,2023,2023.0,20.0,4,1,1,600000.0,5.0,4,50000.0,24.0,10.0,7.0,2,5
9,74,2011,2011.0,21.1,4,1,1,130000.0,5.0,4,100000.0,12.0,5.0,5.0,2,2
9,74,2012,2012.0,21.1,4,1,1,130000.0,5.0,4,120000.0,12.0,5.0,5.0,2,2
6,54,2011,2011.0,15.6,4,1,2,110000.00000000001,5.0,4,70000.0,7.0,6.0,3.0,2,2
17,188,2008,2008.0,18.2,4,1,2,5500000000.0,5.0,4,50000.0,9.0,8.0,6.0,2,2
9,74,2011,2011.0,21.1,4,1,1,130000.0,5.0,4,120000.0,12.0,5.0,5.0,2,2
22,225,2022,2022.0,18.75,4,1,1,650000.0,5.0,4,20000.0,22.0,9.0,12.0,2,8
25,238,2016,2016.0,25.17,4,1,1,250000.0,5.0,4,40000.0,15.0,7.0,7.0,2,2
17,153,2010,2010.0,19.0,4,1,1,110000.00000000001,5.0,4,100000.0,12.0,6.0,4.0,2,2
22,225,2021,2021.0,20.0,4,1,1,730000.0,5.0,4,10000.0,33.0,10.0,15.0,2,8
17,154,2012,2012.0,26.83,0,1,1,130000.0,5.0,4,60000.0,7.0,2.0,5.0,2,2
17,155,2021,2021.0,22.05,4,1,1,330000.0,5.0,4,20000.0,13.0,6.0,4.0,2,2
17,180,2020,2020.0,21.21,4,1,1,600000.0,5.0,4,30000.0,29.0,11.0,8.0,2,7
25,243,2020,2020.0,20.0,4,1,1,600000.0,5.0,4,70000.0,24.0,10.0,7.0,2,5
17,184,2009,2009.0,17.3,4,1,2,100000.0,5.0,4,50000.0,8.0,7.0,4.0,2,2
17,179,2013,2013.0,18.6,4,1,1,335000.0,5.0,4,70000.0,15.0,9.0,8.0,2,2
16,128,2023,2023.0,17.29,1,1,1,1100000.0,5.0,4,30000.0,17.0,8.0,3.0,2,8
6,50,2014,2014.0,16.5,4,0,3,400000.0,6.0,4,50000.0,24.0,12.0,10.0,2,8
9,90,2011,2011.0,17.0,4,1,1,300000.0,5.0,4,30000.0,19.0,12.0,10.0,2,2
9,82,2011,2011.0,17.92,4,1,1,180000.0,5.0,4,20000.0,16.0,6.0,6.0,2,2
16,146,2022,2022.0,20.0,1,1,1,1100000.0,6.0,4,20000.0,25.0,10.0,10.0,2,8
19,122,2019,2019.0,15.81,4,1,1,900000.0,6.0,4,50000.0,31.0,11.0,16.0,2,8
9,90,2012,2012.0,17.0,4,1,1,229999.99999999997,5.0,4,90000.0,17.0,12.0,9.0,2,2
6,54,2011,2011.0,20.0,1,1,3,150000.0,5.0,4,60000.0,16.0,8.0,8.0,2,2
17,160,2018,2018.0,23.1,4,0,1,400000.0,5.0,4,100000.0,22.0,10.0,10.0,2,2
3,35,2022,2022.0,19.3,4,1,1,700000.0,6.0,4,10000.0,21.0,9.0,9.0,2,2
6,50,2017,2017.0,23.0,1,1,1,600000.0,5.0,4,60000.0,26.0,10.0,8.0,2,8
17,183,2021,2021.0,17.03,4,1,1,745000.0,5.0,4,40000.0,29.0,9.0,10.0,2,8
6,54,2013,2013.0,20.0,1,1,2,150000.0,5.0,4,120000.0,19.0,10.0,12.0,2,2
13,107,2020,2020.0,20.8,1,1,1,1166000.0,6.0,4,70000.0,30.0,11.0,14.0,2,8
17,184,2021,2021.0,21.79,4,1,1,500000.0,5.0,4,10000.0,25.0,9.0,5.0,2,2
17,156,2018,2018.0,23.95,4,0,2,350000.0,5.0,4,50000.0,17.0,8.0,5.0,2,2
27,265,2018,2018.0,21.5,1,1,2,600000.0,6.0,4,50000.0,20.0,11.0,6.0,2,8
4,37,2016,2016.0,20.63,4,1,1,225000.0,5.0,4,50000.0,15.0,8.0,5.0,2,2
16,126,2021,2021.0,16.0,1,1,1,1000000.0,5.0,4,30000.0,17.0,9.0,7.0,2,8
17,180,2010,2010.0,19.3,1,1,2,190000.0,5.0,4,150000.0,8.0,6.0,4.0,2,7
24,231,2020,2020.0,9.0,4,0,2,150000.0,8.0,4,30000.0,35.0,13.0,8.0,2,1
16,128,2021,2021.0,17.29,1,1,1,950000.0,5.0,4,70000.0,19.0,9.0,7.0,2,8
17,188,2010,2010.0,19.0,4,1,1,150000.0,5.0,4,90000.0,11.0,5.0,9.0,2,2
17,154,2010,2010.0,19.7,4,1,1,185000.0,5.0,4,50000.0,6.0,4.0,2.0,2,2
17,152,1998,1998.0,16.1,4,1,4,5000000000.0,4.0,4,80000.0,6.0,3.0,3.0,2,2
2,27,2014,2014.0,25.44,1,1,2,150000.0,5.0,4,120000.0,12.0,8.0,4.0,2,2
8,59,2021,2021.0,18.6,4,1,1,800000.0,5.0,4,20000.0,27.0,11.0,8.0,2,7
16,144,2017,2017.0,16.55,1,1,4,450000.0,5.0,4,60000.0,11.0,9.0,7.0,2,8
8,59,2016,2016.0,25.8,1,1,2,430000.0,5.0,4,60000.0,22.0,12.0,8.0,2,7
17,180,2011,2011.0,17.5,4,1,2,225000.0,5.0,4,70000.0,14.0,8.0,6.0,2,7
17,154,2008,2008.0,19.7,4,1,3,7000000000.0,5.0,4,150000.0,7.0,4.0,2.0,2,2
9,89,2010,2010.0,20.36,4,1,2,175000.0,5.0,4,30000.0,17.0,10.0,9.0,2,2
9,70,2008,2008.0,13.2,4,1,1,100000.0,5.0,4,60000.0,7.0,9.0,6.0,2,7
17,165,2017,2017.0,24.52,1,1,2,600000.0,5.0,4,120000.0,24.0,8.0,9.0,2,5
17,180,2011,2011.0,17.5,4,1,1,200000.0,5.0,4,100000.0,14.0,8.0,6.0,2,7
16,138,2020,2020.0,15.4,1,1,1,1600000.0,6.0,4,50000.0,24.0,10.0,14.0,2,8
9,82,2007,2007.0,17.8,4,1,1,100000.0,5.0,4,70000.0,13.0,5.0,4.0,2,2
16,146,2022,2022.0,16.82,4,1,1,1200000.0,6.0,4,10000.0,29.0,11.0,19.0,2,8
16,146,2020,2020.0,16.82,4,1,1,1070000.0,6.0,4,50000.0,29.0,11.0,19.0,2,8
9,74,2015,2015.0,21.1,4,1,1,248000.0,5.0,4,80000.0,13.0,6.0,6.0,2,2
17,155,2020,2020.0,22.05,4,1,1,400000.0,5.0,4,40000.0,17.0,6.0,5.0,2,2
17,154,2007,2007.0,19.7,4,1,2,125000.0,5.0,4,70000.0,5.0,2.0,1.0,2,2
8,66,2016,2016.0,27.3,1,1,1,400000.0,6.0,4,150000.0,22.0,12.0,13.0,2,2
8,59,2021,2021.0,21.0,1,0,1,900000.0,5.0,4,40000.0,27.0,11.0,8.0,2,7
17,155,2020,2020.0,22.05,4,1,1,310000.0,5.0,4,30000.0,13.0,6.0,4.0,2,2
17,180,2014,2014.0,19.1,4,1,1,350000.0,5.0,4,80000.0,14.0,8.0,8.0,2,7
12,101,2017,2017.0,17.1,1,1,1,1300000.0,6.0,4,80000.0,23.0,12.0,16.0,2,8
8,69,2021,2021.0,16.5,4,1,1,850000.0,5.0,4,20000.0,22.0,11.0,20.0,2,8
2,33,2009,2009.0,18.0,4,1,2,9000000000.0,5.0,4,70000.0,11.0,7.0,3.0,2,2
16,147,2012,2012.0,15.1,1,1,1,500000.0,6.0,4,120000.0,22.0,11.0,12.0,2,8
8,69,2022,2022.0,16.5,4,1,1,950000.0,5.0,4,20000.0,22.0,11.0,20.0,2,8
12,101,2018,2018.0,17.1,1,1,1,1214000.0,6.0,4,150000.0,23.0,12.0,16.0,2,8
9,72,2021,2021.0,20.5,4,1,1,670000.0,5.0,4,20000.0,23.0,11.0,9.0,2,7
17,152,2004,2004.0,16.1,4,1,2,5000000000.0,4.0,4,80000.0,6.0,5.0,5.0,2,2
17,183,2017,2017.0,24.3,1,1,1,850000.0,5.0,4,90000.0,25.0,9.0,8.0,2,8
25,238,2017,2017.0,25.17,4,1,1,300000.0,5.0,4,30000.0,18.0,7.0,6.0,2,2
17,155,2020,2020.0,22.05,4,1,1,330000.0,5.0,4,30000.0,13.0,6.0,4.0,2,2
17,183,2018,2018.0,24.3,1,1,3,750000.0,5.0,4,40000.0,25.0,9.0,8.0,2,8
9,70,2005,2005.0,13.2,4,1,4,7000000000.0,5.0,4,120000.0,7.0,9.0,6.0,2,7
17,184,2006,2006.0,18.9,4,1,4,8000000000.0,5.0,4,120000.0,11.0,5.0,4.0,2,2
17,184,2009,2009.0,18.9,4,1,2,125000.0,5.0,4,60000.0,10.0,5.0,4.0,2,2
17,180,2009,2009.0,19.3,1,1,2,250000.0,5.0,4,150000.0,19.0,10.0,7.0,2,7
17,155,2019,2019.0,24.7,4,1,1,370000.0,5.0,4,60000.0,14.0,7.0,4.0,2,2
25,236,2013,2013.0,19.01,1,1,1,325000.0,6.0,4,150000.0,22.0,9.0,8.0,2,8
17,152,2006,2006.0,16.1,4,1,2,4500000000.0,4.0,4,80000.0,6.0,3.0,3.0,2,2
27,264,2009,2009.0,13.93,1,1,2,170000.0,5.0,4,100000.0,12.0,10.0,8.0,2,8
16,130,2019,2019.0,16.5,1,1,1,800000.0,5.0,4,50000.0,20.0,8.0,9.0,2,8
2,27,2012,2012.0,25.44,1,1,3,122000.0,5.0,4,50000.0,9.0,7.0,3.0,2,2
9,89,2008,2008.0,20.36,4,1,2,150000.0,5.0,4,60000.0,10.0,7.0,3.0,2,2
17,155,2020,2020.0,22.05,4,1,1,325000.0,5.0,4,30000.0,17.0,6.0,5.0,2,2
17,152,2003,2003.0,16.1,4,1,4,5000000000.0,4.0,4,80000.0,6.0,3.0,3.0,2,2
9,85,2022,2022.0,18.0,4,1,2,1100000.0,5.0,4,10000.0,35.0,13.0,21.0,2,8
9,70,2009,2009.0,13.2,3,1,2,100000.0,5.0,4,150000.0,13.0,7.0,8.0,2,7
1,18,2006,2006.0,7.94,4,0,4,700000.0,8.0,4,40000.0,21.0,12.0,11.0,2,1
17,184,2009,2009.0,18.9,4,1,2,125000.0,5.0,4,150000.0,10.0,5.0,4.0,2,2
27,265,2019,2019.0,17.0,4,1,1,800000.0,6.0,4,60000.0,23.0,12.0,10.0,2,8
25,243,2021,2021.0,20.0,4,1,1,780000.0,5.0,4,30000.0,24.0,10.0,7.0,2,5
8,63,2009,2009.0,17.0,4,1,2,225000.0,5.0,4,120000.0,20.0,10.0,8.0,2,7
27,265,2021,2021.0,17.05,4,0,1,950000.0,6.0,4,50000.0,23.0,10.0,11.0,2,8
17,179,2014,2014.0,25.2,1,1,2,380000.0,5.0,4,150000.0,17.0,9.0,4.0,2,2
17,188,2007,2007.0,18.2,4,1,2,9000000000.0,5.0,4,150000.0,9.0,6.0,2.0,2,2
17,155,2022,2022.0,22.05,4,1,1,425000.0,5.0,4,10000.0,13.0,6.0,4.0,2,2
13,107,2021,2021.0,16.8,4,1,1,1450000.0,6.0,4,30000.0,30.0,12.0,18.0,2,8
17,157,2018,2018.0,21.4,4,1,2,590000.0,5.0,4,60000.0,27.0,12.0,13.0,2,2
17,155,2018,2018.0,24.7,4,1,1,280000.0,5.0,4,50000.0,10.0,8.0,4.0,2,2
17,160,2014,2014.0,23.1,4,1,2,250000.0,5.0,4,120000.0,13.0,7.0,5.0,2,2
16,147,2013,2013.0,15.1,1,1,1,500000.0,6.0,4,70000.0,20.0,10.0,11.0,2,8
17,178,2017,2017.0,25.1,1,1,1,500000.0,5.0,4,150000.0,28.0,12.0,14.0,2,8
27,263,2016,2016.0,25.4,4,1,1,142000.0,4.0,4,50000.0,12.0,6.0,9.0,2,2
16,133,2016,2016.0,18.15,4,1,1,300000.0,5.0,4,70000.0,20.0,9.0,5.0,2,8
17,179,2021,2021.0,22.38,4,1,1,650000.0,5.0,4,40000.0,27.0,9.0,12.0,2,2
17,179,2006,2006.0,16.1,4,1,3,150000.0,5.0,4,120000.0,13.0,6.0,9.0,2,2
27,275,2019,2019.0,20.3,4,1,2,500000.0,5.0,4,60000.0,24.0,10.0,12.0,2,7
17,153,2010,2010.0,16.98,4,0,4,150000.0,4.0,4,150000.0,12.0,6.0,4.0,2,2
27,260,2011,2011.0,23.57,1,1,2,161000.0,5.0,4,90000.0,6.0,6.0,2.0,2,7
8,69,2023,2023.0,16.5,4,1,2,1000000.0,5.0,4,10000.0,22.0,11.0,20.0,2,8
27,273,2020,2020.0,20.09,4,1,1,520000.0,5.0,4,50000.0,20.0,11.0,12.0,2,2
16,142,2016,2016.0,18.49,1,1,2,725000.0,5.0,4,90000.0,23.0,11.0,11.0,2,8
25,243,2021,2021.0,20.0,4,1,1,750000.0,5.0,4,30000.0,22.0,11.0,11.0,2,5
17,156,2013,2013.0,20.92,4,1,1,250000.0,5.0,4,40000.0,9.0,6.0,5.0,2,2
25,236,2013,2013.0,19.01,1,1,1,350000.0,6.0,4,150000.0,22.0,9.0,11.0,2,8
9,89,2017,2017.0,19.2,3,1,1,400000.0,5.0,4,120000.0,17.0,9.0,6.0,2,2
17,154,2012,2012.0,19.7,4,1,3,150000.0,5.0,4,100000.0,6.0,4.0,2.0,2,2
17,180,2016,2016.0,26.59,1,1,1,459999.99999999994,5.0,4,90000.0,19.0,9.0,10.0,2,7
17,152,2004,2004.0,16.1,4,1,4,4000000000.0,4.0,4,70000.0,6.0,3.0,3.0,2,2
2,32,2017,2017.0,22.1,1,1,1,425000.0,5.0,4,150000.0,13.0,8.0,4.0,2,7
17,184,2005,2005.0,18.9,4,1,2,100000.0,5.0,4,120000.0,11.0,5.0,4.0,2,2
17,158,2019,2019.0,21.1,4,1,1,650000.0,5.0,4,60000.0,25.0,12.0,14.0,2,2
17,165,2017,2017.0,24.52,1,1,2,750000.0,5.0,4,100000.0,24.0,8.0,9.0,2,5
17,155,2022,2022.0,22.05,4,1,1,455999.99999999994,5.0,4,10000.0,17.0,6.0,5.0,2,2
25,236,2013,2013.0,19.01,1,1,1,350000.0,6.0,4,120000.0,22.0,9.0,8.0,2,8
17,180,2015,2015.0,26.59,1,1,1,375000.0,5.0,4,150000.0,19.0,9.0,10.0,2,7
16,126,2005,2005.0,15.96,1,1,2,305000.0,5.0,4,120000.0,9.0,3.0,3.0,2,8
9,86,2012,2012.0,22.32,1,1,2,400000.0,6.0,4,150000.0,26.0,11.0,10.0,2,7
8,59,2016,2016.0,25.8,1,1,1,400000.0,5.0,4,150000.0,16.0,9.0,4.0,2,7
9,74,2017,2017.0,21.1,4,1,2,229999.99999999997,5.0,4,120000.0,13.0,6.0,6.0,2,2
27,253,2021,2021.0,19.33,4,1,2,725000.0,5.0,4,20000.0,28.0,14.0,16.0,2,2
28,289,2009,2009.0,12.8,1,1,2,425000.0,5.0,4,100000.0,15.0,9.0,8.0,2,5
29,305,2014,2014.0,15.04,4,1,1,450000.0,5.0,4,30000.0,18.0,12.0,10.0,2,7
22,226,2016,2016.0,23.08,1,1,2,300000.0,5.0,4,120000.0,16.0,8.0,4.0,2,2
2,27,2011,2011.0,18.6,4,1,3,160000.0,5.0,4,90000.0,9.0,8.0,8.0,2,2
17,179,2023,2023.0,22.38,4,1,1,640000.0,5.0,4,10000.0,27.0,9.0,12.0,2,2
9,72,2021,2021.0,20.5,4,1,1,675000.0,5.0,4,30000.0,23.0,11.0,9.0,2,7
25,236,2012,2012.0,20.45,1,1,1,300000.0,5.0,4,150000.0,21.0,9.0,10.0,2,8
17,155,2015,2015.0,22.74,4,1,2,250000.0,5.0,4,40000.0,10.0,7.0,3.0,2,2
27,278,2017,2017.0,22.95,1,1,3,450000.0,5.0,4,120000.0,16.0,9.0,3.0,2,7
9,74,2017,2017.0,21.1,4,1,1,260000.0,5.0,4,60000.0,13.0,6.0,6.0,2,2
9,90,2023,2023.0,21.0,4,1,1,850000.0,5.0,4,10000.0,33.0,10.0,12.0,2,2
6,50,2014,2014.0,22.7,1,1,1,450000.0,5.0,4,150000.0,19.0,13.0,12.0,2,8
2,29,2013,2013.0,17.3,1,1,2,380000.0,6.0,4,70000.0,12.0,10.0,9.0,2,7
8,63,2015,2015.0,26.0,1,1,1,450000.0,6.0,4,80000.0,22.0,10.0,5.0,2,7
25,238,2017,2017.0,25.17,4,1,1,300000.0,5.0,4,60000.0,15.0,7.0,7.0,2,2
27,258,2011,2011.0,18.0,1,1,1,225000.0,5.0,4,120000.0,9.0,8.0,6.0,2,2
17,154,2009,2009.0,19.7,4,1,3,150000.0,5.0,4,70000.0,6.0,4.0,2.0,2,2
9,89,2012,2012.0,20.36,4,1,2,200000.0,5.0,4,90000.0,10.0,7.0,3.0,2,2
17,187,2001,2001.0,17.3,4,1,1,4000000000.0,5.0,4,120000.0,10.0,1.0,12.0,2,2
17,184,2017,2017.0,20.51,4,1,1,400000.0,5.0,4,40000.0,17.0,10.0,11.0,2,2
17,184,2015,2015.0,20.51,4,0,1,350000.0,5.0,4,70000.0,17.0,10.0,11.0,2,2
9,74,2015,2015.0,21.1,4,1,1,250000.0,5.0,4,60000.0,13.0,6.0,6.0,2,2
28,282,2011,2011.0,17.6,4,1,1,350000.0,5.0,4,80000.0,20.0,10.0,7.0,2,7
17,184,2012,2012.0,18.9,4,1,1,300000.0,5.0,4,50000.0,11.0,5.0,4.0,2,2
6,54,2011,2011.0,20.0,1,1,4,200000.0,5.0,4,120000.0,16.0,8.0,8.0,2,2
17,175,2009,2009.0,21.1,1,1,3,300000.0,5.0,4,150000.0,9.0,6.0,4.0,2,2
17,175,2013,2013.0,23.2,1,1,2,300000.0,5.0,4,120000.0,16.0,9.0,7.0,2,2
4,39,2020,2020.0,20.71,4,1,2,300000.0,5.0,4,40000.0,16.0,8.0,5.0,2,2
9,85,2021,2021.0,18.27,4,1,1,1000000.0,6.0,4,40000.0,27.0,11.0,12.0,2,8
22,227,2013,2013.0,19.49,4,1,2,200000.0,5.0,4,70000.0,19.0,9.0,4.0,2,2
8,63,2013,2013.0,16.8,4,0,2,350000.0,5.0,4,120000.0,18.0,7.0,8.0,2,7
17,188,2010,2010.0,19.0,4,1,2,100000.0,5.0,4,150000.0,11.0,5.0,9.0,2,2
8,63,2015,2015.0,26.0,1,1,3,500000.0,6.0,4,100000.0,23.0,10.0,8.0,2,7
17,180,2017,2017.0,28.4,1,0,1,700000.0,5.0,4,80000.0,22.0,11.0,11.0,2,7
8,59,2021,2021.0,18.3,4,0,1,800000.0,5.0,4,40000.0,27.0,12.0,10.0,2,7
27,275,2022,2022.0,26.49,0,1,1,819999.9999999999,5.0,4,30000.0,20.0,10.0,10.0,2,7
27,253,2020,2020.0,18.53,4,1,1,675000.0,5.0,4,90000.0,27.0,12.0,15.0,2,2
17,165,2019,2019.0,25.47,1,1,3,1100000.0,5.0,4,100000.0,27.0,9.0,8.0,2,5
16,136,2014,2014.0,17.21,1,1,1,350000.0,5.0,4,70000.0,11.0,9.0,3.0,2,8
8,63,2015,2015.0,26.0,1,1,1,500000.0,6.0,4,150000.0,23.0,10.0,8.0,2,7
16,126,2013,2013.0,15.96,1,1,3,500000.0,5.0,4,30000.0,18.0,8.0,8.0,2,8
17,155,2018,2018.0,24.7,4,1,1,320000.0,5.0,4,40000.0,10.0,8.0,4.0,2,2
29,305,2013,2013.0,20.54,1,1,4,420000.0,5.0,4,120000.0,18.0,12.0,10.0,2,7
8,59,2014,2014.0,25.8,1,1,1,325000.0,5.0,4,150000.0,18.0,11.0,5.0,2,7
17,183,2020,2020.0,17.03,4,1,1,950000.0,5.0,4,30000.0,28.0,11.0,16.0,2,8
4,39,2017,2017.0,22.7,4,1,1,300000.0,5.0,4,120000.0,15.0,7.0,6.0,2,2
9,77,2015,2015.0,24.0,1,1,1,400000.0,5.0,4,90000.0,17.0,9.0,9.0,2,2
9,89,2014,2014.0,20.36,4,1,2,350000.0,5.0,4,60000.0,11.0,8.0,5.0,2,2
16,126,2007,2007.0,13.6,1,1,2,280000.0,5.0,4,150000.0,6.0,1.0,4.0,2,5
26,251,2012,2012.0,13.7,4,0,1,500000.0,7.0,4,120000.0,29.0,12.0,13.0,2,7
26,251,2012,2012.0,13.7,4,0,1,500000.0,7.0,4,120000.0,29.0,12.0,13.0,2,7
17,177,2010,2010.0,15.5,4,1,1,250000.0,5.0,4,70000.0,12.0,9.0,6.0,2,7
16,126,2007,2007.0,13.6,1,1,3,300000.0,5.0,4,90000.0,5.0,3.0,5.0,2,5
8,59,2013,2013.0,25.8,1,1,1,400000.0,5.0,4,90000.0,18.0,11.0,5.0,2,7
8,59,2016,2016.0,25.8,1,1,4,420000.0,5.0,4,90000.0,17.0,10.0,4.0,2,7
22,229,2014,2014.0,20.45,1,1,1,400000.0,5.0,4,150000.0,21.0,9.0,12.0,2,8
17,157,2021,2021.0,21.01,4,1,2,800000.0,5.0,4,30000.0,27.0,11.0,15.0,2,2
17,184,2019,2019.0,21.79,4,1,1,500000.0,5.0,4,40000.0,25.0,9.0,5.0,2,2
17,179,2022,2022.0,22.38,4,1,1,725000.0,5.0,4,20000.0,26.0,7.0,7.0,2,2
9,86,2011,2011.0,22.32,1,1,3,300000.0,6.0,4,120000.0,23.0,11.0,10.0,2,7
17,180,2014,2014.0,23.4,1,1,1,400000.0,5.0,4,120000.0,17.0,9.0,8.0,2,7
17,157,2021,2021.0,21.01,4,1,1,800000.0,5.0,4,30000.0,27.0,11.0,15.0,2,2
17,179,2014,2014.0,22.9,1,1,1,450000.0,5.0,4,120000.0,20.0,10.0,11.0,2,2
9,75,2013,2013.0,22.7,1,1,1,450000.0,6.0,4,121000.0,24.0,10.0,8.0,2,7
17,180,2013,2013.0,23.4,1,1,1,500000.0,5.0,4,120000.0,17.0,9.0,8.0,2,7
21,223,2013,2013.0,13.5,1,1,3,900000.0,5.0,4,120000.0,24.0,13.0,17.0,2,8
17,175,2011,2011.0,18.5,4,1,3,165000.0,5.0,4,150000.0,16.0,9.0,7.0,2,2
17,163,2018,2018.0,28.09,1,1,1,700000.0,5.0,4,60000.0,25.0,12.0,11.0,2,7
17,187,2001,2001.0,17.3,4,1,4,6200000000.0,5.0,4,60000.0,9.0,1.0,12.0,2,2
25,238,2022,2022.0,21.46,4,1,1,550000.0,5.0,4,20000.0,23.0,8.0,5.0,2,2
