oem,model,modelYear,Registration Year,Mileage,Fuel Type,Transmission,ownerNo,price,Gear Box,city,km,Safety,Interior,Exterior,Insurance Validity,bt
13,93,2021,2021.0,32.52,0,1,1,479000.0,5.0,5,27370.0,4.042553191489362,3.5294117647058827,1.153846153846154,0,0
13,89,2016,2016.0,20.4,3,1,1,380000.0,5.0,5,39714.0,3.191489361702128,4.705882352941177,1.153846153846154,0,0
8,40,2015,2015.0,21.1,3,1,1,235000.0,5.0,5,34000.0,2.978723404255319,3.5294117647058827,2.307692307692308,0,0
8,53,2015,2016.0,20.36,3,1,2,309000.0,5.0,5,41469.0,2.127659574468085,4.11764705882353,1.5384615384615383,0,0
13,74,2019,2019.0,21.4,3,1,1,670000.0,5.0,5,6033.0,5.74468085106383,6.470588235294118,4.615384615384615,0,0
13,72,2017,2017.0,24.7,3,1,1,269000.0,5.0,5,28036.0,2.3404255319148937,4.11764705882353,1.153846153846154,0,0
13,72,2014,2014.0,22.74,3,1,1,248000.0,5.0,5,19631.0,2.127659574468085,3.5294117647058827,1.5384615384615383,0,0
12,65,2016,2016.0,25.32,1,1,1,300000.0,5.0,5,70000.0,3.404255319148936,4.705882352941177,1.5384615384615383,2,4
7,30,2015,2015.0,17.8,3,1,1,460000.0,5.0,5,50000.0,4.680851063829787,6.470588235294118,3.4615384615384617,0,3
13,74,2018,2018.0,21.4,3,1,1,570000.0,5.0,5,29000.0,4.893617021276596,5.294117647058824,4.230769230769231,2,0
21,131,2021,2021.0,16.35,3,0,1,975000.0,6.0,5,60000.0,4.255319148936171,4.705882352941177,4.230769230769231,0,4
13,93,2018,2018.0,20.51,3,1,1,330000.0,5.0,5,48000.0,3.404255319148936,5.294117647058824,3.8461538461538463,2,0
8,40,2013,2013.0,21.1,3,1,1,220000.00000000003,5.0,5,10000.0,2.978723404255319,3.5294117647058827,2.307692307692308,2,0
13,89,2018,2018.0,22.0,3,1,1,495000.0,5.0,5,41000.0,5.319148936170214,5.294117647058824,1.5384615384615383,0,0
8,40,2018,2018.0,21.1,3,1,2,279000.0,5.0,5,44446.0,3.404255319148936,4.11764705882353,2.6923076923076925,0,0
21,133,2018,2018.0,27.28,1,1,1,424000.0,5.0,5,30658.0,4.468085106382979,5.294117647058824,2.307692307692308,0,0
7,30,2017,2017.0,17.8,3,1,1,595000.0,5.0,5,44000.0,4.680851063829787,7.647058823529413,3.8461538461538463,2,3
21,133,2017,2017.0,23.84,3,1,1,352000.0,5.0,5,55073.0,4.893617021276596,6.470588235294118,4.615384615384615,2,0
22,138,2012,2012.0,14.53,3,0,1,481000.0,7.0,5,43886.0,3.191489361702128,4.705882352941177,3.076923076923077,0,3
7,30,2016,2016.0,17.8,3,1,2,464000.0,5.0,5,118569.0,4.680851063829787,6.470588235294118,3.4615384615384617,0,3
23,153,2014,2014.0,20.34,1,1,1,340000.0,5.0,5,30000.0,4.042553191489362,5.882352941176471,2.6923076923076925,2,3
13,72,2019,2020.0,24.7,3,1,1,352000.0,5.0,5,18060.0,2.7659574468085104,3.5294117647058827,1.153846153846154,3,0
7,27,2014,2014.0,18.0,3,1,1,319000.0,5.0,5,94042.0,4.255319148936171,4.705882352941177,2.307692307692308,0,3
13,93,2009,2009.0,18.9,3,1,2,140000.0,5.0,5,120000.0,3.191489361702128,4.11764705882353,3.4615384615384617,2,0
8,46,2009,2009.0,17.92,3,1,1,125000.0,5.0,5,80000.0,3.191489361702128,2.941176470588235,1.9230769230769236,2,0
9,57,2018,2018.0,17.1,1,1,1,1200000.0,6.0,5,50000.0,4.893617021276596,6.470588235294118,6.538461538461538,2,4
13,85,2010,2010.0,18.5,3,1,3,160000.0,5.0,5,60000.0,3.191489361702128,4.705882352941177,2.307692307692308,2,0
8,39,2018,2018.0,19.67,1,1,1,999000.0,6.0,5,55000.0,5.74468085106383,5.882352941176471,5.769230769230769,0,4
8,53,2010,2010.0,20.36,3,1,1,196000.0,5.0,5,104900.0,1.9148936170212765,3.5294117647058827,0.3846153846153846,0,0
22,145,2018,2018.0,17.1,3,1,2,683000.0,6.0,5,24092.0,4.893617021276596,7.058823529411765,1.5384615384615383,2,3
13,90,2017,2017.0,26.59,1,1,2,500000.0,5.0,5,90000.0,3.8297872340425534,4.705882352941177,3.4615384615384617,2,3
21,123,2020,2020.0,19.33,3,1,1,649000.0,5.0,5,28519.0,5.531914893617022,6.470588235294118,5.384615384615384,0,0
7,33,2016,2016.0,18.7,3,1,1,386000.0,5.0,5,88785.0,4.468085106382979,6.470588235294118,4.615384615384615,2,0
23,150,2015,2015.0,16.2,3,1,2,300000.0,5.0,5,90000.0,3.8297872340425534,5.294117647058824,5.0,2,0
8,54,2017,2017.0,18.6,3,1,2,560000.0,5.0,5,80000.0,5.74468085106383,5.882352941176471,4.230769230769231,2,0
12,66,2017,2017.0,18.15,3,1,2,436000.00000000006,5.0,5,68832.0,4.468085106382979,5.294117647058824,1.5384615384615383,2,0
9,57,2017,2017.0,16.3,1,1,2,1032000.0,6.0,5,70857.0,5.1063829787234045,6.470588235294118,5.384615384615384,0,4
7,30,2010,2010.0,17.0,3,1,3,270000.0,5.0,5,50000.0,4.042553191489362,5.294117647058824,2.6923076923076925,2,3
13,79,2015,2015.0,26.21,1,1,1,475000.0,5.0,5,80000.0,4.255319148936171,5.882352941176471,3.076923076923077,2,3
13,85,2010,2010.0,21.1,1,1,2,140000.0,5.0,5,110000.0,1.702127659574468,2.941176470588235,1.153846153846154,2,0
13,93,2013,2013.0,20.51,3,1,1,320000.0,5.0,5,60000.0,2.7659574468085104,3.5294117647058827,1.9230769230769236,2,0
8,43,2014,2014.0,18.9,3,1,2,340000.0,5.0,5,70000.0,3.404255319148936,4.705882352941177,3.076923076923077,2,0
13,90,2011,2011.0,17.5,3,1,2,250000.0,5.0,5,100000.0,2.7659574468085104,4.11764705882353,1.9230769230769236,2,3
8,51,2014,2014.0,19.1,3,1,1,325000.0,5.0,5,38000.0,3.8297872340425534,5.294117647058824,3.4615384615384617,0,3
8,51,2015,2015.0,19.1,3,1,1,400000.0,5.0,5,60000.0,3.404255319148936,4.705882352941177,2.6923076923076925,2,3
8,49,2022,2022.0,18.27,3,1,1,956000.0,6.0,5,4034.0,5.957446808510639,6.470588235294118,6.538461538461538,0,4
13,93,2010,2010.0,18.9,3,1,1,240000.0,5.0,5,60000.0,3.191489361702128,4.11764705882353,3.4615384615384617,2,0
13,72,2015,2015.0,22.74,3,1,1,239000.0,5.0,5,34895.0,2.127659574468085,3.5294117647058827,1.5384615384615383,0,0
13,74,2021,2021.0,19.56,3,0,1,861000.0,5.0,5,5891.0,5.531914893617022,5.882352941176471,5.384615384615384,0,0
13,83,2020,2020.0,20.89,3,0,2,598000.0,5.0,5,17776.0,4.680851063829787,5.294117647058824,4.230769230769231,0,0
7,30,2017,2017.0,26.0,1,1,1,750000.0,6.0,5,66000.0,4.680851063829787,7.647058823529413,3.8461538461538463,2,3
13,93,2020,2020.0,20.52,3,0,1,559000.0,5.0,5,10667.0,5.1063829787234045,4.705882352941177,1.5384615384615383,0,0
10,60,2021,2021.0,18.4,1,1,1,1035000.0,6.0,5,27218.0,6.170212765957447,6.470588235294118,5.769230769230769,0,4
6,25,2015,2015.0,18.16,3,1,1,259000.0,5.0,5,28000.0,4.680851063829787,5.294117647058824,3.4615384615384617,0,0
10,59,2020,2020.0,16.5,3,0,2,1300000.0,6.0,5,10372.0,6.382978723404256,6.470588235294118,6.538461538461538,0,4
13,74,2019,2019.0,21.4,3,1,1,650000.0,5.0,5,6000.0,5.74468085106383,6.470588235294118,4.615384615384615,0,0
9,57,2018,2018.0,14.1,3,0,1,1099000.0,7.0,5,30022.0,5.1063829787234045,6.470588235294118,6.538461538461538,0,4
9,57,2018,2018.0,16.0,3,0,1,999000.0,7.0,5,47000.0,4.680851063829787,6.470588235294118,5.384615384615384,2,4
13,86,2022,2022.0,21.7,3,1,1,553000.0,5.0,5,2704.0,4.042553191489362,2.941176470588235,1.5384615384615383,3,0
13,77,2022,2022.0,24.97,3,1,1,632000.0,5.0,5,14425.0,4.893617021276596,5.294117647058824,4.230769230769231,3,0
13,83,2018,2018.0,20.89,3,1,1,330000.0,5.0,5,40000.0,4.893617021276596,5.294117647058824,1.5384615384615383,2,0
7,28,2012,2012.0,19.4,3,1,2,219000.0,5.0,5,73949.0,3.191489361702128,4.11764705882353,1.5384615384615383,0,0
13,77,2018,2018.0,23.1,3,0,1,350000.0,5.0,5,40000.0,4.042553191489362,5.294117647058824,3.4615384615384617,2,0
8,43,2014,2014.0,18.9,3,1,2,338000.0,5.0,5,55920.0,4.255319148936171,5.294117647058824,4.230769230769231,0,0
6,22,2017,2017.0,17.0,3,1,1,500000.0,5.0,5,30000.0,5.1063829787234045,5.294117647058824,1.5384615384615383,2,4
13,89,2014,2014.0,22.38,3,1,1,408000.0,5.0,5,33805.0,5.319148936170214,3.5294117647058827,2.307692307692308,0,0
8,51,2014,2014.0,19.1,3,1,1,289000.0,5.0,5,73781.0,3.404255319148936,4.705882352941177,2.6923076923076925,0,3
13,72,2015,2015.0,22.74,3,1,2,230000.0,5.0,5,50000.0,1.9148936170212765,3.5294117647058827,0.7692307692307694,2,0
8,54,2014,2014.0,18.6,3,1,1,395000.0,5.0,5,65000.0,4.255319148936171,5.294117647058824,3.4615384615384617,2,0
8,54,2011,2011.0,18.5,3,1,2,220000.00000000003,5.0,5,48072.0,2.978723404255319,7.647058823529413,3.076923076923077,2,0
10,59,2020,2020.0,16.5,3,0,1,1200000.0,7.0,5,75420.0,7.021276595744681,7.647058823529413,7.3076923076923075,2,4
13,92,2018,2018.0,24.3,1,1,1,725000.0,5.0,5,40722.0,5.1063829787234045,4.705882352941177,2.6923076923076925,0,4
13,89,2015,2015.0,21.21,3,1,1,430000.0,5.0,5,40000.0,5.74468085106383,5.294117647058824,1.9230769230769236,2,0
13,89,2008,2008.0,16.1,3,1,1,200000.0,5.0,5,50000.0,2.978723404255319,4.11764705882353,2.307692307692308,2,0
23,146,2017,2017.0,17.0,3,1,3,470000.0,5.0,5,40000.0,4.468085106382979,5.882352941176471,4.615384615384615,2,3
13,72,2017,2017.0,22.05,3,1,1,296000.0,5.0,5,3188.0,3.404255319148936,2.941176470588235,1.5384615384615383,0,0
8,54,2019,2019.0,18.6,3,1,1,527000.0,5.0,5,34233.0,5.319148936170214,4.705882352941177,2.6923076923076925,0,0
8,46,2010,2010.0,17.92,3,1,2,140000.0,5.0,5,50000.0,1.9148936170212765,1.7647058823529411,0.0,2,0
7,30,2016,2016.0,18.0,3,0,1,591000.0,5.0,5,51767.0,4.680851063829787,7.647058823529413,3.8461538461538463,2,3
8,54,2018,2018.0,18.6,3,1,1,480000.0,5.0,5,40965.0,4.468085106382979,4.11764705882353,1.9230769230769236,0,0
8,50,2011,2011.0,17.01,3,1,2,250000.0,5.0,5,70000.0,5.1063829787234045,5.882352941176471,3.076923076923077,2,3
21,131,2022,2022.0,17.33,3,1,2,822000.0000000001,6.0,5,8176.0,4.680851063829787,5.882352941176471,3.4615384615384617,2,4
19,112,2022,2022.0,21.74,3,1,1,510000.0,5.0,5,10000.0,4.468085106382979,3.5294117647058827,2.6923076923076925,2,0
22,145,2018,2019.0,17.1,3,1,2,681000.0,6.0,5,13327.0,5.957446808510639,7.058823529411765,4.615384615384615,0,3
6,22,2019,2019.0,14.8,3,0,2,735000.0,6.0,5,57167.0,6.808510638297872,6.470588235294118,4.615384615384615,0,4
23,153,2018,2018.0,16.09,3,1,1,590000.0,5.0,5,35100.0,5.319148936170214,7.058823529411765,4.615384615384615,2,3
8,53,2010,2010.0,20.36,3,1,1,170000.0,5.0,5,120000.0,2.127659574468085,4.11764705882353,1.153846153846154,2,0
8,46,2010,2010.0,17.92,3,1,2,130000.0,5.0,5,60000.0,1.9148936170212765,1.7647058823529411,0.0,2,0
2,5,2008,2008.0,14.4,3,1,1,170000.0,5.0,5,60000.0,2.978723404255319,5.294117647058824,2.307692307692308,2,3
13,93,2018,2018.0,20.51,3,1,1,450000.0,5.0,5,10000.0,4.255319148936171,5.294117647058824,3.8461538461538463,2,0
13,79,2015,2015.0,26.21,1,1,1,450000.0,5.0,5,55000.0,4.680851063829787,6.470588235294118,3.4615384615384617,2,3
8,36,2011,2011.0,16.36,3,1,1,190000.0,5.0,5,50000.0,2.5531914893617023,3.5294117647058827,2.6923076923076925,2,3
8,50,2015,2015.0,23.9,1,1,2,494000.00000000006,6.0,5,46980.0,4.893617021276596,4.705882352941177,2.6923076923076925,2,3
13,89,2019,2019.0,22.38,3,1,1,535000.0,5.0,5,40535.0,5.319148936170214,3.5294117647058827,2.307692307692308,2,0
8,46,2010,2010.0,17.92,3,1,1,155000.0,5.0,5,60020.0,3.191489361702128,2.941176470588235,1.9230769230769236,2,0
19,112,2022,2022.0,22.3,3,0,1,557000.0,5.0,5,787.0,5.319148936170214,4.11764705882353,3.4615384615384617,0,0
13,93,2022,2022.0,34.05,0,1,1,674000.0,5.0,5,5870.0,4.680851063829787,4.705882352941177,1.5384615384615383,2,0
13,77,2014,2014.0,26.68,3,0,1,318000.0,5.0,5,50714.0,4.680851063829787,4.11764705882353,1.9230769230769236,0,0
8,51,2019,2019.0,20.14,3,1,1,500000.0,5.0,5,40000.0,5.957446808510639,5.294117647058824,4.230769230769231,2,3
13,72,2020,2020.0,22.05,3,1,1,403000.0,5.0,5,4187.0,3.404255319148936,2.941176470588235,1.5384615384615383,0,0
15,63,2020,2020.0,13.96,3,0,1,1513000.0,6.0,5,10164.0,7.872340425531916,5.882352941176471,8.461538461538462,3,4
8,50,2022,2022.0,17.7,3,1,1,1030000.0,6.0,5,13269.0,4.680851063829787,4.705882352941177,2.307692307692308,0,3
8,50,2021,2021.0,17.7,3,1,1,1050000.0,6.0,5,16000.0,5.1063829787234045,6.470588235294118,5.769230769230769,0,3
7,30,2021,2021.0,17.4,3,1,1,810000.0,5.0,5,60000.0,4.893617021276596,5.294117647058824,4.230769230769231,2,3
7,30,2010,2010.0,17.0,3,1,2,235000.0,5.0,5,47114.0,4.042553191489362,5.294117647058824,3.076923076923077,0,3
7,30,2014,2014.0,17.4,3,1,2,439000.0,5.0,5,50000.0,4.680851063829787,5.294117647058824,2.6923076923076925,2,3
6,25,2011,2011.0,15.6,3,1,2,200000.0,5.0,5,50000.0,2.5531914893617023,2.941176470588235,1.153846153846154,2,0
7,28,2013,2013.0,19.4,3,1,2,225000.0,5.0,5,41424.0,2.7659574468085104,4.11764705882353,0.7692307692307694,2,0
13,72,2020,2020.0,22.05,3,1,2,378000.0,5.0,5,23829.0,3.404255319148936,2.941176470588235,1.5384615384615383,0,0
7,30,2019,2019.0,17.4,3,1,1,684000.0,5.0,5,44199.0,5.74468085106383,5.882352941176471,3.8461538461538463,2,3
8,50,2018,2018.0,17.0,3,1,1,800000.0,6.0,5,40000.0,6.170212765957447,5.882352941176471,3.076923076923077,2,3
6,22,2015,2015.0,18.88,3,1,1,419000.00000000006,5.0,5,55625.0,3.8297872340425534,7.058823529411765,4.230769230769231,2,4
13,93,2015,2015.0,20.51,3,1,1,309000.0,5.0,5,29230.0,3.404255319148936,5.294117647058824,3.8461538461538463,0,0
13,90,2017,2017.0,22.0,3,1,1,525000.0,5.0,5,30000.0,4.468085106382979,4.705882352941177,1.153846153846154,2,3
23,150,2019,2019.0,17.74,3,1,1,510000.0,5.0,5,25152.0,3.8297872340425534,5.882352941176471,2.307692307692308,0,0
0,0,2020,2020.0,20.38,1,0,1,2000000.0,6.0,5,52224.0,6.170212765957447,7.647058823529413,5.0,0,3
13,90,2012,2012.0,22.41,3,1,1,289000.0,5.0,5,62665.0,4.893617021276596,5.294117647058824,3.076923076923077,0,3
13,93,2014,2014.0,20.51,3,1,1,273000.0,5.0,5,76800.0,3.404255319148936,5.294117647058824,3.8461538461538463,0,0
7,35,2017,2017.0,17.5,3,1,1,600000.0,5.0,5,80000.0,5.74468085106383,6.470588235294118,5.384615384615384,2,4
6,22,2016,2016.0,15.9,3,1,2,510000.0,5.0,5,37833.0,5.957446808510639,7.058823529411765,5.769230769230769,0,4
13,72,2015,2015.0,22.74,3,1,1,300000.0,5.0,5,40000.0,2.127659574468085,3.5294117647058827,1.5384615384615383,2,0
8,41,2018,2018.0,14.62,3,0,1,1400000.0,6.0,5,30000.0,6.595744680851064,6.470588235294118,3.4615384615384617,2,3
8,51,2014,2014.0,24.4,1,1,2,300000.0,5.0,5,80000.0,3.617021276595745,5.294117647058824,3.4615384615384617,2,3
8,41,2018,2018.0,14.62,3,0,1,1500000.0,6.0,5,30000.0,6.595744680851064,6.470588235294118,3.4615384615384617,2,3
23,150,2014,2014.0,16.47,3,1,2,290000.0,5.0,5,90000.0,4.042553191489362,5.882352941176471,3.4615384615384617,2,0
7,32,2012,2012.0,14.8,3,1,2,350000.0,5.0,5,90000.0,3.8297872340425534,4.705882352941177,3.076923076923077,2,3
13,89,2013,2014.0,22.9,1,1,1,296000.0,5.0,5,92202.0,2.978723404255319,5.294117647058824,3.076923076923077,2,0
8,43,2018,2018.0,18.9,3,1,2,376000.0,5.0,5,79783.0,4.893617021276596,4.705882352941177,4.615384615384615,2,0
7,30,2022,2022.0,18.6,3,1,1,1399000.0,6.0,5,10000.0,7.23404255319149,6.470588235294118,5.384615384615384,2,3
13,90,2021,2021.0,22.41,3,1,2,690000.0,5.0,5,23227.0,5.74468085106383,6.470588235294118,4.615384615384615,2,3
13,79,2019,2019.0,21.56,3,1,3,714000.0,5.0,5,3089.0,5.1063829787234045,5.294117647058824,2.6923076923076925,2,3
7,27,2019,2019.0,18.6,3,1,1,600000.0,5.0,5,28546.0,5.531914893617022,6.470588235294118,3.4615384615384617,2,3
8,43,2016,2016.0,18.9,3,1,1,342000.0,5.0,5,85435.0,4.255319148936171,5.294117647058824,4.230769230769231,2,0
7,28,2012,2012.0,19.4,3,1,2,208000.0,5.0,5,83124.0,3.617021276595745,4.705882352941177,1.5384615384615383,0,0
22,139,2014,2014.0,16.78,3,1,2,279000.0,5.0,5,87859.0,4.042553191489362,5.294117647058824,2.307692307692308,2,3
7,30,2017,2017.0,26.0,1,1,1,600000.0,6.0,5,65000.0,4.680851063829787,7.647058823529413,3.8461538461538463,2,3
8,43,2018,2018.0,18.9,3,1,1,400000.0,5.0,5,25000.0,4.680851063829787,4.11764705882353,2.6923076923076925,0,0
8,54,2019,2019.0,18.6,3,1,1,625000.0,5.0,5,3000.0,5.1063829787234045,5.294117647058824,3.076923076923077,0,0
8,43,2018,2018.0,18.9,3,1,1,385000.0,5.0,5,37001.0,4.893617021276596,4.11764705882353,2.6923076923076925,0,0
13,89,2013,2013.0,18.6,3,1,1,335000.0,5.0,5,39000.0,2.978723404255319,4.705882352941177,2.6923076923076925,0,0
7,30,2020,2020.0,17.4,3,0,1,985000.0,6.0,5,20000.0,5.957446808510639,6.470588235294118,5.0,2,3
8,51,2015,2015.0,24.4,1,1,3,271000.0,5.0,5,103033.0,3.404255319148936,4.11764705882353,1.9230769230769236,2,3
8,43,2017,2017.0,18.9,3,1,1,481000.0,5.0,5,25968.0,4.893617021276596,4.705882352941177,4.230769230769231,0,0
13,93,2020,2020.0,20.52,3,1,1,555000.0,5.0,5,11798.0,5.531914893617022,5.294117647058824,3.8461538461538463,2,0
23,146,2017,2017.0,17.0,3,1,1,430000.0,5.0,5,65814.0,4.680851063829787,5.882352941176471,3.8461538461538463,2,3
10,59,2021,2021.0,16.8,3,1,1,1200000.0,6.0,5,69007.0,6.170212765957447,6.470588235294118,6.538461538461538,0,4
13,89,2012,2012.0,22.9,1,1,1,286000.0,5.0,5,71420.0,2.978723404255319,5.294117647058824,3.076923076923077,0,0
8,44,2021,2021.0,20.7,3,1,1,680000.0,5.0,5,10000.0,4.893617021276596,6.470588235294118,5.769230769230769,2,0
4,12,2020,2020.0,20.71,3,1,1,349000.0,5.0,5,9817.0,3.8297872340425534,4.705882352941177,1.9230769230769236,0,0
13,77,2018,2018.0,25.24,3,1,2,347000.0,5.0,5,124206.0,4.893617021276596,4.705882352941177,3.4615384615384617,0,0
13,93,2009,2009.0,18.9,3,1,2,125000.0,5.0,5,50000.0,1.9148936170212765,2.3529411764705883,1.153846153846154,2,0
19,113,2023,2023.0,19.03,3,0,1,785000.0,5.0,5,1062.0,4.680851063829787,5.294117647058824,4.615384615384615,0,4
8,43,2018,2018.0,18.9,3,1,1,490000.00000000006,5.0,5,10000.0,4.680851063829787,4.11764705882353,2.6923076923076925,2,0
8,43,2015,2015.0,18.9,3,1,1,350000.0,5.0,5,20000.0,3.404255319148936,4.705882352941177,3.076923076923077,2,0
7,30,2015,2015.0,26.0,1,1,1,400000.0,6.0,5,68000.0,4.680851063829787,5.294117647058824,2.6923076923076925,2,3
23,150,2016,2016.0,16.2,3,1,1,365000.0,5.0,5,65000.0,3.8297872340425534,5.294117647058824,5.0,2,0
13,89,2016,2016.0,20.4,3,1,2,400000.0,5.0,5,30000.0,3.191489361702128,4.705882352941177,1.153846153846154,2,0
8,40,2016,2016.0,21.1,3,1,2,255000.0,5.0,5,60000.0,2.5531914893617023,2.941176470588235,1.9230769230769236,2,0
13,90,2017,2017.0,21.21,3,0,2,601000.0,5.0,5,45699.0,6.808510638297872,7.058823529411765,3.8461538461538463,2,3
8,53,2011,2011.0,20.36,3,1,1,216000.0,5.0,5,81575.0,2.127659574468085,4.11764705882353,1.5384615384615383,0,0
7,30,2017,2017.0,18.0,3,0,1,670000.0,5.0,5,42000.0,4.680851063829787,7.647058823529413,3.8461538461538463,0,3
8,50,2018,2018.0,19.1,3,1,1,719000.0,6.0,5,32092.0,6.382978723404256,5.882352941176471,3.076923076923077,0,3
8,46,2010,2010.0,17.92,3,1,3,142000.0,5.0,5,65916.0,1.9148936170212765,1.7647058823529411,0.0,2,0
21,132,2022,2022.0,20.09,3,1,1,827000.0,5.0,5,9169.0,4.042553191489362,7.058823529411765,5.384615384615384,2,4
13,90,2018,2018.0,21.21,3,1,1,475000.0,5.0,5,45275.0,4.680851063829787,4.705882352941177,1.153846153846154,0,3
8,46,2010,2010.0,17.92,3,1,2,120000.0,5.0,5,70000.0,1.9148936170212765,1.7647058823529411,0.0,2,0
13,72,2015,2015.0,22.74,3,1,2,210000.0,5.0,5,70000.0,1.9148936170212765,3.5294117647058827,0.7692307692307694,2,0
13,72,2019,2019.0,22.05,3,1,1,330000.0,5.0,5,30000.0,2.5531914893617023,2.941176470588235,1.153846153846154,2,0
7,30,2021,2021.0,18.3,3,0,1,1400000.0,6.0,5,10000.0,7.23404255319149,6.470588235294118,5.384615384615384,2,3
8,53,2012,2012.0,20.36,3,1,1,280000.0,5.0,5,40000.0,2.127659574468085,4.11764705882353,1.5384615384615383,2,0
8,43,2017,2017.0,18.9,3,1,1,430000.0,5.0,5,30000.0,4.893617021276596,4.705882352941177,4.230769230769231,2,0
8,54,2019,2019.0,18.6,3,1,2,598000.0,5.0,5,65180.0,5.74468085106383,5.882352941176471,3.8461538461538463,0,0
8,43,2015,2015.0,18.9,3,1,1,271000.0,5.0,5,110190.0,3.191489361702128,4.11764705882353,1.9230769230769236,0,0
13,72,2019,2019.0,24.7,3,1,2,276000.0,5.0,5,50000.0,1.702127659574468,2.3529411764705883,1.153846153846154,2,0
13,85,2014,2015.0,18.5,3,1,2,248000.0,5.0,5,45550.0,1.9148936170212765,4.705882352941177,1.9230769230769236,0,0
13,89,2021,2021.0,22.38,3,1,1,592000.0,5.0,5,14756.0,5.319148936170214,3.5294117647058827,2.307692307692308,0,0
13,73,2017,2017.0,23.95,3,1,2,290000.0,5.0,5,30000.0,3.617021276595745,3.5294117647058827,1.153846153846154,2,0
8,43,2015,2015.0,18.9,3,1,1,341000.0,5.0,5,63179.0,3.404255319148936,5.882352941176471,5.0,0,0
23,150,2019,2019.0,17.74,3,1,1,547000.0,5.0,5,17436.0,4.468085106382979,5.882352941176471,3.8461538461538463,2,0
13,79,2018,2018.0,21.56,3,1,1,566000.0,5.0,5,52130.0,5.1063829787234045,5.882352941176471,3.076923076923077,2,3
13,72,2018,2018.0,24.7,3,1,1,280000.0,5.0,5,60000.0,1.9148936170212765,4.11764705882353,1.153846153846154,2,0
8,51,2015,2015.0,19.1,3,1,1,299000.0,5.0,5,65000.0,4.468085106382979,5.294117647058824,2.6923076923076925,2,3
8,43,2014,2014.0,24.0,1,1,1,270000.0,5.0,5,90000.0,3.404255319148936,4.705882352941177,3.076923076923077,2,0
7,30,2017,2017.0,17.4,3,1,1,699000.0,5.0,5,32395.0,5.531914893617022,6.470588235294118,4.230769230769231,0,3
7,30,2020,2020.0,17.4,3,0,1,1250000.0,6.0,5,10000.0,5.74468085106383,5.882352941176471,3.8461538461538463,2,3
12,65,2016,2016.0,18.15,3,1,1,400000.0,5.0,5,20000.0,4.042553191489362,4.705882352941177,1.5384615384615383,2,4
4,12,2020,2020.0,21.7,3,1,1,354000.0,5.0,5,10000.0,4.255319148936171,4.705882352941177,3.076923076923077,2,0
8,49,2019,2019.0,23.7,1,1,1,850000.0,6.0,5,36374.0,7.021276595744681,5.882352941176471,5.0,2,4
18,104,2021,2021.0,20.0,3,1,1,669000.0,5.0,5,20801.0,7.23404255319149,6.470588235294118,6.538461538461538,0,4
8,54,2019,2019.0,18.6,3,1,1,481000.0,5.0,5,43214.0,5.319148936170214,4.705882352941177,2.6923076923076925,0,0
9,57,2021,2021.0,17.1,1,1,1,2400000.0,6.0,5,20000.0,7.872340425531916,7.058823529411765,8.461538461538462,2,4
8,39,2016,2016.0,21.38,1,1,1,619000.0,6.0,5,88755.0,4.893617021276596,5.294117647058824,3.8461538461538463,0,4
19,112,2020,2020.0,22.0,3,0,1,518000.0,5.0,5,7277.0,4.468085106382979,4.11764705882353,3.076923076923077,2,0
7,30,2014,2014.0,26.0,1,1,1,450000.0,6.0,5,44200.0,4.680851063829787,5.294117647058824,2.6923076923076925,2,3
7,28,2014,2014.0,19.4,3,1,3,235000.0,5.0,5,36920.0,3.191489361702128,5.294117647058824,1.9230769230769236,0,0
13,89,2021,2021.0,22.38,3,1,1,620000.0,5.0,5,14567.0,5.1063829787234045,4.705882352941177,4.230769230769231,2,0
12,66,2018,2018.0,25.32,1,1,1,450000.0,5.0,5,40000.0,5.531914893617022,6.470588235294118,5.0,2,0
13,93,2012,2012.0,18.9,3,1,2,250000.0,5.0,5,30000.0,3.191489361702128,4.11764705882353,3.4615384615384617,2,0
8,50,2018,2018.0,17.0,3,1,1,880000.0000000001,6.0,5,50000.0,6.595744680851064,7.058823529411765,3.4615384615384617,2,3
13,78,2018,2018.0,21.63,3,1,1,425000.0,5.0,5,19000.0,3.8297872340425534,4.705882352941177,3.4615384615384617,0,0
12,69,2022,2022.0,18.9,3,0,1,1950000.0,6.0,5,22887.0,3.8297872340425534,4.705882352941177,4.615384615384615,0,4
21,133,2022,2022.0,20.09,3,1,1,580000.0,5.0,5,10000.0,4.042553191489362,5.294117647058824,2.307692307692308,2,0
21,131,2021,2021.0,17.33,3,1,1,890000.0,6.0,5,4603.0,4.680851063829787,5.882352941176471,3.4615384615384617,3,4
13,77,2022,2022.0,24.97,3,1,1,626000.0,5.0,5,7291.0,4.893617021276596,5.294117647058824,4.230769230769231,2,0
8,44,2022,2022.0,20.7,3,1,1,753000.0,5.0,5,2179.0,4.893617021276596,6.470588235294118,5.769230769230769,0,0
8,43,2017,2017.0,18.9,3,1,1,355000.0,5.0,5,26226.0,4.680851063829787,4.11764705882353,2.6923076923076925,2,0
23,150,2016,2016.0,20.14,1,1,1,399000.0,5.0,5,35000.0,4.255319148936171,5.882352941176471,5.0,0,0
8,40,2014,2014.0,21.1,3,1,3,209000.0,5.0,5,24622.0,2.5531914893617023,2.941176470588235,1.9230769230769236,2,0
